# Detector Data - Generated: 2025-03-25 10:14:56
# Number of rays: 50000
# Detector dimensions: 20cm x 20cm
# Sphere inner radius: 100.1cm
# Sphere outer radius: 101cm
# Exit port angle: 170 degrees
# Theta bins: 45
# Phi bins: 90
# Mirror reflectance: 0.99
# Gaussian roughness: 0.75
# Lambertian scattering: enabled
theta,phi,fraction
3.000000,338.000000,0.001220
3.000000,342.000000,0.001140
3.000000,346.000000,0.001140
3.000000,350.000000,0.000800
3.000000,354.000000,0.000880
3.000000,358.000000,0.000940
5.000000,2.000000,0.001200
5.000000,6.000000,0.000860
5.000000,10.000000,0.001120
5.000000,14.000000,0.001040
5.000000,18.000000,0.001060
5.000000,22.000000,0.000760
5.000000,26.000000,0.000800
5.000000,30.000000,0.001120
5.000000,34.000000,0.001020
5.000000,38.000000,0.000800
5.000000,42.000000,0.000800
5.000000,46.000000,0.000920
5.000000,50.000000,0.000940
5.000000,54.000000,0.001120
5.000000,58.000000,0.000980
5.000000,62.000000,0.001100
5.000000,66.000000,0.001120
5.000000,70.000000,0.001180
5.000000,74.000000,0.001360
5.000000,78.000000,0.001100
5.000000,82.000000,0.001000
5.000000,86.000000,0.001040
5.000000,90.000000,0.000900
5.000000,94.000000,0.001000
5.000000,98.000000,0.000940
5.000000,102.000000,0.000900
5.000000,106.000000,0.000700
5.000000,110.000000,0.000920
5.000000,114.000000,0.001180
5.000000,118.000000,0.001080
5.000000,122.000000,0.001280
5.000000,126.000000,0.000980
5.000000,130.000000,0.000860
5.000000,134.000000,0.001040
5.000000,138.000000,0.000920
5.000000,142.000000,0.001160
5.000000,146.000000,0.000760
5.000000,150.000000,0.000860
5.000000,154.000000,0.001160
5.000000,158.000000,0.001140
5.000000,162.000000,0.000940
5.000000,166.000000,0.001040
5.000000,170.000000,0.001020
5.000000,174.000000,0.001100
5.000000,178.000000,0.001140
5.000000,182.000000,0.001060
5.000000,186.000000,0.001180
5.000000,190.000000,0.001100
5.000000,194.000000,0.001060
5.000000,198.000000,0.001060
5.000000,202.000000,0.001160
5.000000,206.000000,0.000960
5.000000,210.000000,0.001260
5.000000,214.000000,0.001180
5.000000,218.000000,0.001260
5.000000,222.000000,0.000880
5.000000,226.000000,0.001020
5.000000,230.000000,0.000780
5.000000,234.000000,0.001140
5.000000,238.000000,0.001360
5.000000,242.000000,0.001000
5.000000,246.000000,0.001160
5.000000,250.000000,0.001140
5.000000,254.000000,0.001120
5.000000,258.000000,0.001000
5.000000,262.000000,0.001100
5.000000,266.000000,0.001180
5.000000,270.000000,0.000900
5.000000,274.000000,0.001040
5.000000,278.000000,0.001120
5.000000,282.000000,0.000960
5.000000,286.000000,0.001000
5.000000,290.000000,0.001120
5.000000,294.000000,0.001060
5.000000,298.000000,0.001020
5.000000,302.000000,0.000980
5.000000,306.000000,0.000940
5.000000,310.000000,0.000940
5.000000,314.000000,0.000940
5.000000,318.000000,0.000960
5.000000,322.000000,0.000960
5.000000,326.000000,0.001080
5.000000,330.000000,0.001080
5.000000,334.000000,0.000900
5.000000,338.000000,0.000760
5.000000,342.000000,0.000940
5.000000,346.000000,0.001020
5.000000,350.000000,0.001060
5.000000,354.000000,0.000960
5.000000,358.000000,0.000940
7.000000,2.000000,0.001020
7.000000,6.000000,0.000920
7.000000,10.000000,0.001100
7.000000,14.000000,0.001040
7.000000,18.000000,0.001000
7.000000,22.000000,0.001380
7.000000,26.000000,0.000960
7.000000,30.000000,0.001060
7.000000,34.000000,0.001160
7.000000,38.000000,0.001320
7.000000,42.000000,0.000940
7.000000,46.000000,0.001020
7.000000,50.000000,0.000660
7.000000,54.000000,0.000920
7.000000,58.000000,0.000860
7.000000,62.000000,0.001000
7.000000,66.000000,0.000860
7.000000,70.000000,0.000960
7.000000,74.000000,0.000960
7.000000,78.000000,0.000940
7.000000,82.000000,0.001080
7.000000,86.000000,0.000820
7.000000,90.000000,0.001320
7.000000,94.000000,0.001260
7.000000,98.000000,0.000980
7.000000,102.000000,0.001040
7.000000,106.000000,0.000800
7.000000,110.000000,0.001140
7.000000,114.000000,0.000980
7.000000,118.000000,0.001160
7.000000,122.000000,0.001400
7.000000,126.000000,0.001260
7.000000,130.000000,0.001220
7.000000,134.000000,0.001120
7.000000,138.000000,0.000880
7.000000,142.000000,0.000980
7.000000,146.000000,0.000860
7.000000,150.000000,0.000940
7.000000,154.000000,0.001040
7.000000,158.000000,0.001000
7.000000,162.000000,0.001020
7.000000,166.000000,0.001240
7.000000,170.000000,0.000960
7.000000,174.000000,0.000820
7.000000,178.000000,0.001100
7.000000,182.000000,0.000960
7.000000,186.000000,0.000880
7.000000,190.000000,0.000760
7.000000,194.000000,0.001040
7.000000,198.000000,0.001160
7.000000,202.000000,0.001180
7.000000,206.000000,0.001060
7.000000,210.000000,0.001140
7.000000,214.000000,0.001360
7.000000,218.000000,0.000880
7.000000,222.000000,0.000900
7.000000,226.000000,0.001120
7.000000,230.000000,0.000900
7.000000,234.000000,0.000980
7.000000,238.000000,0.000780
7.000000,242.000000,0.000900
7.000000,246.000000,0.001020
7.000000,250.000000,0.001080
7.000000,254.000000,0.001160
7.000000,258.000000,0.000980
7.000000,262.000000,0.000820
7.000000,266.000000,0.001040
7.000000,270.000000,0.001120
7.000000,274.000000,0.000880
7.000000,278.000000,0.000840
7.000000,282.000000,0.001040
7.000000,286.000000,0.001020
7.000000,290.000000,0.001040
7.000000,294.000000,0.001200
7.000000,298.000000,0.001040
7.000000,302.000000,0.000980
7.000000,306.000000,0.000840
7.000000,310.000000,0.000880
7.000000,314.000000,0.000860
7.000000,318.000000,0.000940
7.000000,322.000000,0.000840
7.000000,326.000000,0.000940
7.000000,330.000000,0.000880
7.000000,334.000000,0.000860
7.000000,338.000000,0.001100
7.000000,342.000000,0.000980
7.000000,346.000000,0.001020
7.000000,350.000000,0.000740
7.000000,354.000000,0.001040
7.000000,358.000000,0.000980
9.000000,2.000000,0.000820
9.000000,6.000000,0.001220
9.000000,10.000000,0.001040
9.000000,14.000000,0.001040
9.000000,18.000000,0.000840
9.000000,22.000000,0.001060
9.000000,26.000000,0.001140
9.000000,30.000000,0.001180
9.000000,34.000000,0.001020
9.000000,38.000000,0.000820
9.000000,42.000000,0.001180
9.000000,46.000000,0.000940
9.000000,50.000000,0.001000
9.000000,54.000000,0.001040
9.000000,58.000000,0.001100
9.000000,62.000000,0.001040
9.000000,66.000000,0.001060
9.000000,70.000000,0.000940
9.000000,74.000000,0.001260
9.000000,78.000000,0.001100
9.000000,82.000000,0.000860
9.000000,86.000000,0.000920
9.000000,90.000000,0.000960
9.000000,94.000000,0.001160
9.000000,98.000000,0.001020
9.000000,102.000000,0.000960
9.000000,106.000000,0.000760
9.000000,110.000000,0.000980
9.000000,114.000000,0.001080
9.000000,118.000000,0.000880
9.000000,122.000000,0.000960
9.000000,126.000000,0.001020
9.000000,130.000000,0.001240
9.000000,134.000000,0.000940
9.000000,138.000000,0.001020
9.000000,142.000000,0.000920
9.000000,146.000000,0.001100
9.000000,150.000000,0.001120
9.000000,154.000000,0.001080
9.000000,158.000000,0.001080
9.000000,162.000000,0.001000
9.000000,166.000000,0.001180
9.000000,170.000000,0.000740
9.000000,174.000000,0.001120
9.000000,178.000000,0.001220
9.000000,182.000000,0.001200
9.000000,186.000000,0.000920
9.000000,190.000000,0.001080
9.000000,194.000000,0.000920
9.000000,198.000000,0.001100
9.000000,202.000000,0.001020
9.000000,206.000000,0.000880
9.000000,210.000000,0.000880
9.000000,214.000000,0.000820
9.000000,218.000000,0.000940
9.000000,222.000000,0.000600
9.000000,226.000000,0.001220
9.000000,230.000000,0.001240
9.000000,234.000000,0.000960
9.000000,238.000000,0.001140
9.000000,242.000000,0.000960
9.000000,246.000000,0.001020
9.000000,250.000000,0.001080
9.000000,254.000000,0.000920
9.000000,258.000000,0.000900
9.000000,262.000000,0.001000
9.000000,266.000000,0.001160
9.000000,270.000000,0.001000
9.000000,274.000000,0.000880
9.000000,278.000000,0.000940
9.000000,282.000000,0.001100
9.000000,286.000000,0.001040
9.000000,290.000000,0.000860
9.000000,294.000000,0.001300
9.000000,298.000000,0.000800
9.000000,302.000000,0.001200
9.000000,306.000000,0.000980
9.000000,310.000000,0.000880
9.000000,314.000000,0.001020
9.000000,318.000000,0.000820
9.000000,322.000000,0.000860
9.000000,326.000000,0.000920
9.000000,330.000000,0.001040
9.000000,334.000000,0.001160
9.000000,338.000000,0.001020
9.000000,342.000000,0.000960
9.000000,346.000000,0.001000
9.000000,350.000000,0.001440
9.000000,354.000000,0.000840
9.000000,358.000000,0.000800
11.000000,2.000000,0.001020
11.000000,6.000000,0.001040
11.000000,10.000000,0.001100
11.000000,14.000000,0.001280
11.000000,18.000000,0.000960
11.000000,22.000000,0.000980
11.000000,26.000000,0.001040
11.000000,30.000000,0.001060
11.000000,34.000000,0.001000
11.000000,38.000000,0.000960
11.000000,42.000000,0.000980
11.000000,46.000000,0.001160
11.000000,50.000000,0.000940
11.000000,54.000000,0.000960
11.000000,58.000000,0.000800
11.000000,62.000000,0.001060
11.000000,66.000000,0.000920
11.000000,70.000000,0.001220
11.000000,74.000000,0.000860
11.000000,78.000000,0.001000
11.000000,82.000000,0.000960
11.000000,86.000000,0.001120
11.000000,90.000000,0.000960
11.000000,94.000000,0.000940
11.000000,98.000000,0.001000
11.000000,102.000000,0.001020
11.000000,106.000000,0.000900
11.000000,110.000000,0.000760
11.000000,114.000000,0.001000
11.000000,118.000000,0.001240
11.000000,122.000000,0.001040
11.000000,126.000000,0.000900
11.000000,130.000000,0.001040
11.000000,134.000000,0.001120
11.000000,138.000000,0.001000
11.000000,142.000000,0.000800
11.000000,146.000000,0.000800
11.000000,150.000000,0.000720
11.000000,154.000000,0.001060
11.000000,158.000000,0.000980
11.000000,162.000000,0.000920
11.000000,166.000000,0.000880
11.000000,170.000000,0.001040
11.000000,174.000000,0.001000
11.000000,178.000000,0.001320
11.000000,182.000000,0.000980
11.000000,186.000000,0.000960
11.000000,190.000000,0.001000
11.000000,194.000000,0.001080
11.000000,198.000000,0.000940
11.000000,202.000000,0.000840
11.000000,206.000000,0.001040
11.000000,210.000000,0.001060
11.000000,214.000000,0.000940
11.000000,218.000000,0.000560
11.000000,222.000000,0.000800
11.000000,226.000000,0.000880
11.000000,230.000000,0.001040
11.000000,234.000000,0.000980
11.000000,238.000000,0.001140
11.000000,242.000000,0.001080
11.000000,246.000000,0.000900
11.000000,250.000000,0.000960
11.000000,254.000000,0.000960
11.000000,258.000000,0.000960
11.000000,262.000000,0.000820
11.000000,266.000000,0.000840
11.000000,270.000000,0.000720
11.000000,274.000000,0.001140
11.000000,278.000000,0.001100
11.000000,282.000000,0.001040
11.000000,286.000000,0.000860
11.000000,290.000000,0.001020
11.000000,294.000000,0.000960
11.000000,298.000000,0.000940
11.000000,302.000000,0.001000
11.000000,306.000000,0.000860
11.000000,310.000000,0.001120
11.000000,314.000000,0.000980
11.000000,318.000000,0.001040
11.000000,322.000000,0.001000
11.000000,326.000000,0.001100
11.000000,330.000000,0.000920
11.000000,334.000000,0.001220
11.000000,338.000000,0.001000
11.000000,342.000000,0.001260
11.000000,346.000000,0.000980
11.000000,350.000000,0.000740
11.000000,354.000000,0.000900
11.000000,358.000000,0.000980
13.000000,2.000000,0.001000
13.000000,6.000000,0.001040
13.000000,10.000000,0.000960
13.000000,14.000000,0.001080
13.000000,18.000000,0.001040
13.000000,22.000000,0.000940
13.000000,26.000000,0.000880
13.000000,30.000000,0.000920
13.000000,34.000000,0.001080
13.000000,38.000000,0.000800
13.000000,42.000000,0.001180
13.000000,46.000000,0.000660
13.000000,50.000000,0.000880
13.000000,54.000000,0.001000
13.000000,58.000000,0.001020
13.000000,62.000000,0.001180
13.000000,66.000000,0.000920
13.000000,70.000000,0.001120
13.000000,74.000000,0.000940
13.000000,78.000000,0.000780
13.000000,82.000000,0.001060
13.000000,86.000000,0.000940
13.000000,90.000000,0.000740
13.000000,94.000000,0.001080
13.000000,98.000000,0.000940
13.000000,102.000000,0.000960
13.000000,106.000000,0.001160
13.000000,110.000000,0.000900
13.000000,114.000000,0.001080
13.000000,118.000000,0.001220
13.000000,122.000000,0.000820
13.000000,126.000000,0.001000
13.000000,130.000000,0.000980
13.000000,134.000000,0.001000
13.000000,138.000000,0.001160
13.000000,142.000000,0.000880
13.000000,146.000000,0.001120
13.000000,150.000000,0.000820
13.000000,154.000000,0.001080
13.000000,158.000000,0.000920
13.000000,162.000000,0.000640
13.000000,166.000000,0.000780
13.000000,170.000000,0.000780
13.000000,174.000000,0.000780
13.000000,178.000000,0.001140
13.000000,182.000000,0.001060
13.000000,186.000000,0.000940
13.000000,190.000000,0.000900
13.000000,194.000000,0.001040
13.000000,198.000000,0.001220
13.000000,202.000000,0.000820
13.000000,206.000000,0.000740
13.000000,210.000000,0.001060
13.000000,214.000000,0.001100
13.000000,218.000000,0.000840
13.000000,222.000000,0.000940
13.000000,226.000000,0.001100
13.000000,230.000000,0.000900
13.000000,234.000000,0.001220
13.000000,238.000000,0.001000
13.000000,242.000000,0.000860
13.000000,246.000000,0.001060
13.000000,250.000000,0.001180
13.000000,254.000000,0.000820
13.000000,258.000000,0.001080
13.000000,262.000000,0.000760
13.000000,266.000000,0.000980
13.000000,270.000000,0.000980
13.000000,274.000000,0.001180
13.000000,278.000000,0.001040
13.000000,282.000000,0.001060
13.000000,286.000000,0.000900
13.000000,290.000000,0.001000
13.000000,294.000000,0.000900
13.000000,298.000000,0.001040
13.000000,302.000000,0.001100
13.000000,306.000000,0.000940
13.000000,310.000000,0.000800
13.000000,314.000000,0.000780
13.000000,318.000000,0.001140
13.000000,322.000000,0.000820
13.000000,326.000000,0.001000
13.000000,330.000000,0.000920
13.000000,334.000000,0.000840
13.000000,338.000000,0.000760
13.000000,342.000000,0.001180
13.000000,346.000000,0.000880
13.000000,350.000000,0.000940
13.000000,354.000000,0.000840
13.000000,358.000000,0.001160
15.000000,2.000000,0.000780
15.000000,6.000000,0.000960
15.000000,10.000000,0.000780
15.000000,14.000000,0.001200
15.000000,18.000000,0.000760
15.000000,22.000000,0.001020
15.000000,26.000000,0.001140
15.000000,30.000000,0.001180
15.000000,34.000000,0.000940
15.000000,38.000000,0.000960
