# Flux Map Data - Generated: 2025-04-02 11:38:01
# Number of rays per position: 50000
# Detector dimensions: 40cm x 40cm
# Sphere inner radius: 100.1cm
# Sphere outer radius: 101cm
# Exit port angle: 175 degrees
# Theta bins: 180
# Phi bins: 90
# Mirror reflectance: 0.99
# Gaussian roughness: 0.01
# Lambertian scattering: enabled
# Source position (x,y,z): -60cm, 0cm, -75cm
# Source direction (x,y,z): 5, 0, 0
# Max reflections: 50000
theta,phi,fraction
1.250000,70.000000,0.005940
1.250000,74.000000,0.005920
1.250000,78.000000,0.005680
1.250000,82.000000,0.005720
1.250000,86.000000,0.005580
1.250000,90.000000,0.005940
1.250000,94.000000,0.006340
1.250000,98.000000,0.005820
1.250000,102.000000,0.005800
1.250000,106.000000,0.006560
1.250000,110.000000,0.006640
1.250000,114.000000,0.006080
1.250000,118.000000,0.006200
1.250000,122.000000,0.005860
1.250000,126.000000,0.006360
1.250000,130.000000,0.006340
1.250000,134.000000,0.005780
1.250000,138.000000,0.006320
1.250000,142.000000,0.005820
1.250000,146.000000,0.006020
1.250000,150.000000,0.005920
1.250000,154.000000,0.006220
1.250000,158.000000,0.006420
1.250000,162.000000,0.006160
1.250000,166.000000,0.006240
1.250000,170.000000,0.006080
1.250000,174.000000,0.005980
1.250000,178.000000,0.005520
1.250000,182.000000,0.006320
1.250000,186.000000,0.005560
1.250000,190.000000,0.006200
1.250000,194.000000,0.006000
1.250000,198.000000,0.005500
1.250000,202.000000,0.005940
1.250000,206.000000,0.005320
1.250000,210.000000,0.005960
1.250000,214.000000,0.006220
1.250000,218.000000,0.006120
1.250000,222.000000,0.006420
1.250000,226.000000,0.005980
1.250000,230.000000,0.005080
1.250000,234.000000,0.005960
1.250000,238.000000,0.005700
1.250000,242.000000,0.005820
1.250000,246.000000,0.007080
1.250000,250.000000,0.005980
1.250000,254.000000,0.006360
1.250000,258.000000,0.005680
1.250000,262.000000,0.005280
1.250000,266.000000,0.005880
1.250000,270.000000,0.005680
1.250000,274.000000,0.005940
1.250000,278.000000,0.006260
1.250000,282.000000,0.006080
1.250000,286.000000,0.005880
1.250000,290.000000,0.005520
1.250000,294.000000,0.005700
1.250000,298.000000,0.006600
1.250000,302.000000,0.006780
1.250000,306.000000,0.006220
1.250000,310.000000,0.006240
1.250000,314.000000,0.006860
1.250000,318.000000,0.006480
1.250000,322.000000,0.006280
1.250000,326.000000,0.005920
1.250000,330.000000,0.006180
1.250000,334.000000,0.005700
1.250000,338.000000,0.006420
1.250000,342.000000,0.005960
1.250000,346.000000,0.005680
1.250000,350.000000,0.006200
1.250000,354.000000,0.006280
1.250000,358.000000,0.006680
1.750000,2.000000,0.006300
1.750000,6.000000,0.006180
1.750000,10.000000,0.005940
1.750000,14.000000,0.006180
1.750000,18.000000,0.005360
1.750000,22.000000,0.006260
1.750000,26.000000,0.005860
1.750000,30.000000,0.006480
1.750000,34.000000,0.005620
1.750000,38.000000,0.006420
1.750000,42.000000,0.006140
1.750000,46.000000,0.005940
1.750000,50.000000,0.006080
1.750000,54.000000,0.005940
1.750000,58.000000,0.005420
1.750000,62.000000,0.005100
1.750000,66.000000,0.006400
1.750000,70.000000,0.006000
1.750000,74.000000,0.005560
1.750000,78.000000,0.005760
1.750000,82.000000,0.005600
1.750000,86.000000,0.005540
1.750000,90.000000,0.005900
1.750000,94.000000,0.005380
1.750000,98.000000,0.006020
1.750000,102.000000,0.005880
1.750000,106.000000,0.005740
1.750000,110.000000,0.006240
1.750000,114.000000,0.006240
1.750000,118.000000,0.005580
1.750000,122.000000,0.005960
1.750000,126.000000,0.006200
1.750000,130.000000,0.006520
1.750000,134.000000,0.005620
1.750000,138.000000,0.006040
1.750000,142.000000,0.006540
1.750000,146.000000,0.005860
1.750000,150.000000,0.005360
1.750000,154.000000,0.006340
1.750000,158.000000,0.005780
1.750000,162.000000,0.006120
1.750000,166.000000,0.006560
1.750000,170.000000,0.005980
1.750000,174.000000,0.005940
1.750000,178.000000,0.006680
1.750000,182.000000,0.006580
1.750000,186.000000,0.006500
1.750000,190.000000,0.005540
1.750000,194.000000,0.006160
1.750000,198.000000,0.006020
1.750000,202.000000,0.005700
1.750000,206.000000,0.005860
1.750000,210.000000,0.006800
1.750000,214.000000,0.006160
1.750000,218.000000,0.006100
1.750000,222.000000,0.005460
1.750000,226.000000,0.006060
1.750000,230.000000,0.006040
1.750000,234.000000,0.006340
1.750000,238.000000,0.006100
1.750000,242.000000,0.005440
1.750000,246.000000,0.006120
1.750000,250.000000,0.006460
1.750000,254.000000,0.006580
1.750000,258.000000,0.005500
1.750000,262.000000,0.005920
1.750000,266.000000,0.005620
1.750000,270.000000,0.005860
1.750000,274.000000,0.006340
1.750000,278.000000,0.005360
1.750000,282.000000,0.006360
1.750000,286.000000,0.006060
1.750000,290.000000,0.005700
1.750000,294.000000,0.005800
1.750000,298.000000,0.006180
1.750000,302.000000,0.006500
1.750000,306.000000,0.006040
1.750000,310.000000,0.005560
1.750000,314.000000,0.006000
1.750000,318.000000,0.006300
1.750000,322.000000,0.005740
1.750000,326.000000,0.005580
1.750000,330.000000,0.006160
1.750000,334.000000,0.005380
1.750000,338.000000,0.006020
1.750000,342.000000,0.007080
1.750000,346.000000,0.005940
1.750000,350.000000,0.005440
1.750000,354.000000,0.006040
1.750000,358.000000,0.006420
2.250000,2.000000,0.005760
2.250000,6.000000,0.005900
2.250000,10.000000,0.005640
2.250000,14.000000,0.005680
2.250000,18.000000,0.006800
2.250000,22.000000,0.005920
2.250000,26.000000,0.005960
2.250000,30.000000,0.006020
2.250000,34.000000,0.005640
2.250000,38.000000,0.005640
2.250000,42.000000,0.006660
2.250000,46.000000,0.005600
2.250000,50.000000,0.005940
2.250000,54.000000,0.005220
2.250000,58.000000,0.006160
2.250000,62.000000,0.005840
2.250000,66.000000,0.005780
2.250000,70.000000,0.006320
2.250000,74.000000,0.005720
2.250000,78.000000,0.006120
2.250000,82.000000,0.005700
2.250000,86.000000,0.006020
2.250000,90.000000,0.006080
2.250000,94.000000,0.006520
2.250000,98.000000,0.006120
2.250000,102.000000,0.005960
2.250000,106.000000,0.005800
2.250000,110.000000,0.005660
2.250000,114.000000,0.006040
2.250000,118.000000,0.005960
2.250000,122.000000,0.006180
2.250000,126.000000,0.006320
2.250000,130.000000,0.005840
2.250000,134.000000,0.006040
2.250000,138.000000,0.006280
2.250000,142.000000,0.006300
2.250000,146.000000,0.006100
2.250000,150.000000,0.006580
2.250000,154.000000,0.006440
2.250000,158.000000,0.005980
2.250000,162.000000,0.005620
2.250000,166.000000,0.005960
2.250000,170.000000,0.005880
2.250000,174.000000,0.005680
2.250000,178.000000,0.005960
2.250000,182.000000,0.007020
2.250000,186.000000,0.005760
2.250000,190.000000,0.005400
2.250000,194.000000,0.005660
2.250000,198.000000,0.005500
2.250000,202.000000,0.006920
2.250000,206.000000,0.005200
2.250000,210.000000,0.006340
2.250000,214.000000,0.005740
2.250000,218.000000,0.006260
2.250000,222.000000,0.006020
2.250000,226.000000,0.006000
2.250000,230.000000,0.006340
2.250000,234.000000,0.006100
2.250000,238.000000,0.006480
2.250000,242.000000,0.006240
2.250000,246.000000,0.006120
2.250000,250.000000,0.007000
2.250000,254.000000,0.006060
2.250000,258.000000,0.005700
2.250000,262.000000,0.005800
2.250000,266.000000,0.006180
2.250000,270.000000,0.005800
2.250000,274.000000,0.006180
2.250000,278.000000,0.005440
2.250000,282.000000,0.005940
2.250000,286.000000,0.005800
2.250000,290.000000,0.006400
2.250000,294.000000,0.005840
2.250000,298.000000,0.005560
2.250000,302.000000,0.005900
2.250000,306.000000,0.006260
2.250000,310.000000,0.006480
2.250000,314.000000,0.005580
2.250000,318.000000,0.006060
2.250000,322.000000,0.005780
2.250000,326.000000,0.006000
2.250000,330.000000,0.006040
2.250000,334.000000,0.006320
2.250000,338.000000,0.006540
2.250000,342.000000,0.005600
2.250000,346.000000,0.006040
2.250000,350.000000,0.005820
2.250000,354.000000,0.005900
2.250000,358.000000,0.006060
2.750000,2.000000,0.005560
2.750000,6.000000,0.005880
2.750000,10.000000,0.005780
2.750000,14.000000,0.006360
2.750000,18.000000,0.005700
2.750000,22.000000,0.005820
2.750000,26.000000,0.006780
2.750000,30.000000,0.006440
2.750000,34.000000,0.006260
2.750000,38.000000,0.005460
2.750000,42.000000,0.006220
2.750000,46.000000,0.006240
2.750000,50.000000,0.006220
2.750000,54.000000,0.005920
2.750000,58.000000,0.005920
2.750000,62.000000,0.005860
2.750000,66.000000,0.005780
2.750000,70.000000,0.005080
2.750000,74.000000,0.005600
2.750000,78.000000,0.005900
2.750000,82.000000,0.005660
2.750000,86.000000,0.006120
2.750000,90.000000,0.005660
2.750000,94.000000,0.006620
2.750000,98.000000,0.006020
2.750000,102.000000,0.004920
2.750000,106.000000,0.006000
2.750000,110.000000,0.005860
2.750000,114.000000,0.006260
2.750000,118.000000,0.006100
2.750000,122.000000,0.006340
2.750000,126.000000,0.005980
2.750000,130.000000,0.006260
2.750000,134.000000,0.005480
2.750000,138.000000,0.006060
2.750000,142.000000,0.006040
2.750000,146.000000,0.005820
2.750000,150.000000,0.006320
2.750000,154.000000,0.005600
2.750000,158.000000,0.005360
2.750000,162.000000,0.006280
2.750000,166.000000,0.006140
2.750000,170.000000,0.006280
2.750000,174.000000,0.005940
2.750000,178.000000,0.006220
2.750000,182.000000,0.006000
2.750000,186.000000,0.005860
2.750000,190.000000,0.006160
2.750000,194.000000,0.005640
2.750000,198.000000,0.005820
2.750000,202.000000,0.006380
2.750000,206.000000,0.005760
2.750000,210.000000,0.006720
2.750000,214.000000,0.006400
2.750000,218.000000,0.006380
2.750000,222.000000,0.006140
2.750000,226.000000,0.005960
2.750000,230.000000,0.006000
2.750000,234.000000,0.005780
2.750000,238.000000,0.006180
2.750000,242.000000,0.005740
2.750000,246.000000,0.006220
2.750000,250.000000,0.005820
2.750000,254.000000,0.006080
2.750000,258.000000,0.005780
2.750000,262.000000,0.005800
2.750000,266.000000,0.005280
2.750000,270.000000,0.006260
2.750000,274.000000,0.006060
2.750000,278.000000,0.006560
2.750000,282.000000,0.006060
2.750000,286.000000,0.005600
2.750000,290.000000,0.005660
2.750000,294.000000,0.005820
2.750000,298.000000,0.006040
2.750000,302.000000,0.006020
2.750000,306.000000,0.005660
2.750000,310.000000,0.006320
2.750000,314.000000,0.005840
2.750000,318.000000,0.005920
2.750000,322.000000,0.006180
2.750000,326.000000,0.005840
2.750000,330.000000,0.006040
2.750000,334.000000,0.006060
2.750000,338.000000,0.005880
2.750000,342.000000,0.005820
2.750000,346.000000,0.005500
2.750000,350.000000,0.006680
2.750000,354.000000,0.005660
2.750000,358.000000,0.006580
3.250000,2.000000,0.006600
3.250000,6.000000,0.006260
3.250000,10.000000,0.006020
3.250000,14.000000,0.006340
3.250000,18.000000,0.006020
3.250000,22.000000,0.006300
3.250000,26.000000,0.005480
3.250000,30.000000,0.006080
3.250000,34.000000,0.005460
3.250000,38.000000,0.005940
3.250000,42.000000,0.006360
3.250000,46.000000,0.005840
3.250000,50.000000,0.006160
3.250000,54.000000,0.006580
3.250000,58.000000,0.005320
3.250000,62.000000,0.005420
3.250000,66.000000,0.005560
3.250000,70.000000,0.005640
3.250000,74.000000,0.005640
3.250000,78.000000,0.006980
3.250000,82.000000,0.006000
3.250000,86.000000,0.005400
3.250000,90.000000,0.006200
3.250000,94.000000,0.005880
3.250000,98.000000,0.005640
3.250000,102.000000,0.005740
3.250000,106.000000,0.005780
3.250000,110.000000,0.006540
3.250000,114.000000,0.006020
3.250000,118.000000,0.006120
3.250000,122.000000,0.006000
3.250000,126.000000,0.005960
3.250000,130.000000,0.005760
3.250000,134.000000,0.005720
3.250000,138.000000,0.005500
3.250000,142.000000,0.006820
3.250000,146.000000,0.006000
3.250000,150.000000,0.005740
3.250000,154.000000,0.005920
3.250000,158.000000,0.005700
3.250000,162.000000,0.006380
3.250000,166.000000,0.005980
3.250000,170.000000,0.006160
3.250000,174.000000,0.005600
3.250000,178.000000,0.006260
3.250000,182.000000,0.005520
3.250000,186.000000,0.006260
3.250000,190.000000,0.005480
3.250000,194.000000,0.005940
3.250000,198.000000,0.006040
3.250000,202.000000,0.006120
3.250000,206.000000,0.005880
3.250000,210.000000,0.006120
3.250000,214.000000,0.005620
3.250000,218.000000,0.006020
3.250000,222.000000,0.006240
3.250000,226.000000,0.005680
3.250000,230.000000,0.005580
3.250000,234.000000,0.005820
3.250000,238.000000,0.006260
3.250000,242.000000,0.006580
3.250000,246.000000,0.006320
3.250000,250.000000,0.005880
3.250000,254.000000,0.006180
3.250000,258.000000,0.005580
3.250000,262.000000,0.006620
3.250000,266.000000,0.005740
3.250000,270.000000,0.006440
3.250000,274.000000,0.006220
3.250000,278.000000,0.006440
3.250000,282.000000,0.005360
3.250000,286.000000,0.005900
3.250000,290.000000,0.006120
3.250000,294.000000,0.005960
3.250000,298.000000,0.005900
3.250000,302.000000,0.005600
3.250000,306.000000,0.006160
3.250000,310.000000,0.005560
3.250000,314.000000,0.005880
3.250000,318.000000,0.005540
3.250000,322.000000,0.006480
3.250000,326.000000,0.005800
3.250000,330.000000,0.006120
3.250000,334.000000,0.005980
3.250000,338.000000,0.005260
3.250000,342.000000,0.006160
3.250000,346.000000,0.006360
3.250000,350.000000,0.005920
3.250000,354.000000,0.005760
3.250000,358.000000,0.005920
3.750000,2.000000,0.006060
3.750000,6.000000,0.005720
3.750000,10.000000,0.006140
3.750000,14.000000,0.005980
3.750000,18.000000,0.006400
3.750000,22.000000,0.005760
3.750000,26.000000,0.006120
3.750000,30.000000,0.006300
3.750000,34.000000,0.006260
3.750000,38.000000,0.006160
3.750000,42.000000,0.005560
3.750000,46.000000,0.006020
3.750000,50.000000,0.005860
3.750000,54.000000,0.005960
3.750000,58.000000,0.005920
3.750000,62.000000,0.005800
3.750000,66.000000,0.006560
3.750000,70.000000,0.006240
3.750000,74.000000,0.006120
